61,C#5,0,234,64
64,E5,234,469,64
64,E5,703,234,64
66,F#5,937,469,64
71,B5,1406,234,64
68,G#5,1640,230,64
61,C#5,2109,469,64
64,E5,2578,234,64
66,F#5,2812,469,64
68,G#5,3281,234,64
61,C#5,3515,230,64
61,C#5,3984,469,64
64,E5,4453,234,64
66,F#5,4687,469,64
71,B5,5156,234,64
68,G#5,5390,230,64
61,C#5,5859,469,64
61,C#5,6328,234,64
64,E5,6562,234,64
63,D#5,6796,235,64
59,B4,7031,234,64
61,C#5,7265,230,64
56,G#4,8437,469,80
56,G#4,8906,469,80
54,F#4,9375,937,80
51,D#4,10312,469,80
54,F#4,10781,469,80
54,F#4,11250,937,80
51,D#4,12187,469,80
54,F#4,12656,469,80
54,F#4,13125,468,80
51,D#4,13593,469,80
52,E4,14062,469,80
51,D#4,14531,469,80
49,C#4,15000,937,80
56,G#4,15937,469,80
56,G#4,16406,469,80
54,F#4,16875,937,80
51,D#4,17812,469,80
54,F#4,18281,469,80
54,F#4,18750,932,80
51,D#4,19921,235,80
54,F#4,20156,234,80
59,B4,20390,469,80
58,A#4,20859,469,80
56,G#4,21328,468,80
58,A#4,21796,469,80
56,G#4,22265,464,80
56,G#4,23437,234,80
59,B4,23671,235,80
59,B4,23906,932,80
56,G#4,25078,234,80
59,B4,25312,234,80
59,B4,25546,235,80
59,B4,25781,234,80
58,A#4,26015,1167,80
56,G#4,27421,235,80
56,G#4,27656,234,80
59,B4,27890,469,80
58,A#4,28359,469,80
56,G#4,28828,468,80
56,G#4,29296,469,80
56,G#4,29765,698,80
56,G#4,30703,234,80
59,B4,30937,234,80
59,B4,31171,235,80
59,B4,31406,234,80
58,A#4,31640,698,80
56,G#4,32578,234,80
59,B4,32812,234,80
59,B4,33046,235,80
59,B4,33281,234,80
58,A#4,33515,2105,80
66,F#5,35859,234,112
54,F#4,36093,234,112
54,F#4,36093,234,112
66,F#5,36327,235,112
52,E4,36327,234,112
64,E5,36561,234,112
56,G#4,36561,468,112
68,G#5,37029,469,112
49,C#4,37029,468,112
61,C#5,37497,469,112
61,C#5,37497,234,112
73,C#6,37731,234,112
73,C#6,37731,234,112
61,C#5,37965,234,112
61,C#5,37965,234,112
73,C#6,38199,235,112
61,C#5,38199,234,112
73,C#6,38433,234,112
61,C#5,38433,234,112
73,C#6,38667,234,112
61,C#5,38667,117,112
73,C#6,38784,118,112
73,C#6,38784,234,112
61,C#5,39018,234,112
61,C#5,39018,117,112
73,C#6,39135,117,112
73,C#6,39135,351,112
61,C#5,39486,352,112
61,C#5,39486,117,112
73,C#6,39603,117,112
61,C#5,39603,234,112
73,C#6,39837,234,112
61,C#5,39837,234,112
73,C#6,40071,235,112
61,C#5,40071,234,112
73,C#6,40305,234,112
61,C#5,40305,234,112
73,C#6,40539,234,112
73,C#6,40539,117,112
61,C#5,40656,118,112
73,C#6,40656,234,112
61,C#5,40890,234,112
61,C#5,40890,117,112
73,C#6,41007,117,112
61,C#5,41007,234,112
73,C#6,41241,235,112
61,C#5,41241,234,112
73,C#6,41475,234,112
61,C#5,41475,234,112
73,C#6,41709,234,112
61,C#5,41709,234,112
73,C#6,41943,235,112
73,C#6,41943,234,112
61,C#5,42177,234,112
61,C#5,42177,234,112
73,C#6,42411,234,112
61,C#5,42411,117,112
73,C#6,42528,118,112
73,C#6,42528,234,112
61,C#5,42762,234,112
61,C#5,42762,117,112
73,C#6,42879,117,112
61,C#5,42879,703,112
73,C#6,43582,703,112
66,F#5,43582,234,112
54,F#4,43816,235,112
52,E4,43816,234,112
64,E5,44050,234,112
56,G#4,44050,468,112
68,G#5,44518,469,112
49,C#4,44518,468,112
61,C#5,44986,469,112
56,G#4,44986,234,112
68,G#5,45220,234,112
56,G#4,45220,234,112
68,G#5,45454,234,112
56,G#4,45454,234,112
68,G#5,45688,235,112
68,G#5,45688,234,112
56,G#4,45922,234,112
56,G#4,45922,234,112
68,G#5,46156,234,112
56,G#4,46156,117,112
68,G#5,46273,118,112
68,G#5,46273,703,112
56,G#4,46976,703,112
56,G#4,46976,117,112
68,G#5,47093,117,112
56,G#4,47093,234,112
68,G#5,47327,234,112
68,G#5,47327,234,112
56,G#4,47561,235,112
56,G#4,47561,234,112
68,G#5,47795,234,112
56,G#4,47795,234,112
68,G#5,48029,234,112
56,G#4,48029,117,112
68,G#5,48146,118,112
68,G#5,48146,585,112
56,G#4,48731,586,112
56,G#4,48731,234,112
68,G#5,48965,234,112
56,G#4,48965,234,112
68,G#5,49199,234,112
68,G#5,49199,234,112
56,G#4,49433,235,112
56,G#4,49433,234,112
68,G#5,49667,234,112
56,G#4,49667,234,112
68,G#5,49901,234,112
56,G#4,49901,117,112
68,G#5,50018,118,112
68,G#5,50018,1054,112
56,G#4,51072,1054,112
54,F#4,51072,234,112
66,F#5,51306,235,112
64,E5,51306,234,112
52,E4,51540,234,112
56,G#4,51540,468,112
68,G#5,52008,469,112
49,C#4,52008,468,112
61,C#5,52476,469,112
47,B3,52476,234,96
59,B4,52710,234,96
49,C#4,52710,234,96
61,C#5,52944,234,96
47,B3,52944,234,96
59,B4,53178,235,96
49,C#4,53178,234,96
61,C#5,53412,234,96
59,B4,53412,351,96
47,B3,53763,352,96
47,B3,53763,117,96
59,B4,53880,117,96
61,C#5,53880,468,96
49,C#4,54348,468,96
47,B3,54348,234,96
59,B4,54582,235,96
49,C#4,54582,234,96
61,C#5,54816,234,96
47,B3,54816,234,96
59,B4,55050,235,96
61,C#5,55050,234,96
49,C#4,55284,234,96
47,B3,55284,351,96
59,B4,55635,352,96
47,B3,55635,117,96
59,B4,55752,117,96
61,C#5,55752,468,96
49,C#4,56220,469,96
47,B3,56220,234,96
59,B4,56454,234,96
49,C#4,56454,234,96
61,C#5,56688,234,96
47,B3,56688,234,96
59,B4,56922,235,96
61,C#5,56922,234,96
49,C#4,57156,234,96
47,B3,57156,351,96
59,B4,57507,352,96
47,B3,57507,117,96
59,B4,57624,117,96
61,C#5,57624,937,96
49,C#4,58561,937,96
54,F#4,58561,234,110
66,F#5,58795,235,110
52,E4,58795,234,112
64,E5,59029,234,112
68,G#5,59029,468,112
56,G#4,59497,469,112
49,C#4,59497,468,112
61,C#5,59965,469,112
56,G#4,59965,234,112
68,G#5,60199,234,112
56,G#4,60199,234,112
68,G#5,60433,234,112
56,G#4,60433,234,112
68,G#5,60667,235,112
56,G#4,60667,234,112
68,G#5,60901,234,112
56,G#4,60901,234,112
68,G#5,61135,234,112
68,G#5,61135,117,112
56,G#4,61252,118,112
68,G#5,61252,234,112
56,G#4,61486,234,112
56,G#4,61486,117,112
68,G#5,61603,117,112
56,G#4,61603,351,112
68,G#5,61954,352,112
56,G#4,61954,117,112
68,G#5,62071,117,112
56,G#4,62071,234,112
68,G#5,62305,234,112
68,G#5,62305,234,112
56,G#4,62539,235,112
56,G#4,62539,234,112
68,G#5,62773,234,112
56,G#4,62773,234,112
68,G#5,63007,234,112
56,G#4,63007,117,112
68,G#5,63124,118,112
68,G#5,63124,234,112
56,G#4,63358,234,112
56,G#4,63358,117,112
68,G#5,63475,117,112
56,G#4,63475,234,112
68,G#5,63709,235,112
68,G#5,63709,234,112
56,G#4,63943,234,112
56,G#4,63943,234,112
68,G#5,64177,234,112
56,G#4,64177,234,112
68,G#5,64411,235,112
56,G#4,64411,234,112
68,G#5,64645,234,112
56,G#4,64645,234,112
68,G#5,64879,234,112
56,G#4,64879,117,112
68,G#5,64996,118,112
56,G#4,64996,234,112
68,G#5,65230,234,112
56,G#4,65230,117,112
68,G#5,65347,117,112
56,G#4,65347,703,112
68,G#5,66050,703,112
54,F#4,66050,234,111
66,F#5,66284,235,111
52,E4,66284,234,104
