50,D4,0,833,126
55,G4,833,833,126
54,F#4,1666,833,126
55,G4,2499,833,126
57,A4,3332,833,126
52,E4,4165,833,126
57,A4,4998,1666,126
55,G4,6664,833,126
54,F#4,7497,833,126
52,E4,8330,833,126
54,F#4,9163,833,126
55,G4,9996,3333,126
50,D4,13329,833,126
55,G4,14162,833,126
54,F#4,14995,833,126
55,G4,15828,833,126
57,A4,16661,833,126
52,E4,17494,833,126
57,A4,18327,1666,126
55,G4,19993,833,126
54,F#4,20826,833,126
52,E4,21659,833,126
54,F#4,22492,833,126
55,G4,23325,3333,126
55,G4,26658,1666,126
54,F#4,28324,1666,126
55,G4,29990,1666,126
53,F4,31656,1666,126
52,E4,33322,1666,126
51,D#4,34988,1666,126
50,D4,36654,3333,126
50,D4,39987,833,126
50,D4,40820,833,126
47,B3,41653,1666,126
52,E4,43319,3333,126
54,F#4,46652,3333,126
55,G4,49985,3333,126
55,G4,53318,3333,126
57,A4,56651,3333,126
55,G4,59984,833,126
54,F#4,60817,833,126
52,E4,61650,833,126
54,F#4,62483,833,126
55,G4,63316,3333,126
59,B4,66649,3333,126
55,G4,69982,3333,126
57,A4,73315,3333,126
50,D4,76648,3333,126
50,D4,79981,1666,126
51,D#4,81647,1666,126
52,E4,83313,1666,126
53,F4,84979,1666,126
48,C4,86645,1666,126
48,C4,88311,1666,126
47,B3,89977,3333,126
59,B4,93310,833,126
59,B4,94143,833,126
60,C5,94976,833,126
59,B4,95809,833,126
57,A4,96642,833,126
52,E4,97475,833,126
57,A4,98308,1666,126
55,G4,99974,833,126
54,F#4,100807,833,126
59,B4,101640,1249,126
57,A4,102889,416,126
55,G4,103305,3331,126
--end--
43,G3,0,3333,126
42,F#3,3333,3333,126
38,D3,6666,3333,126
31,G2,9999,3333,126
43,G3,13332,3333,126
42,F#3,16665,3333,126
38,D3,19998,3333,126
31,G2,23331,3333,126
47,B3,26664,833,126
47,B3,27497,833,126
47,B3,28330,416,126
47,B3,28746,1249,126
47,B3,29995,833,126
47,B3,30828,833,126
47,B3,31661,1666,126
47,B3,33327,833,126
45,A3,34160,833,126
43,G3,34993,833,126
45,A3,35826,833,126
47,B3,36659,3333,126
47,B3,39992,833,126
47,B3,40825,833,126
48,C4,41658,833,126
47,B3,42491,833,126
45,A3,43324,833,126
40,E3,44157,833,126
45,A3,44990,1666,126
43,G3,46656,833,126
42,F#3,47489,833,126
40,E3,48322,833,126
42,F#3,49155,833,126
43,G3,49988,3333,126
43,G3,53321,3333,126
42,F#3,56654,3333,126
38,D3,59987,3333,126
31,G2,63320,3333,126
43,G3,66653,3333,126
42,F#3,69986,3333,126
38,D3,73319,3333,126
31,G2,76652,3333,126
47,B3,79985,833,126
47,B3,80818,833,126
47,B3,81651,416,126
47,B3,82067,1249,126
47,B3,83316,833,126
47,B3,84149,833,126
47,B3,84982,1666,126
47,B3,86648,833,126
45,A3,87481,833,126
43,G3,88314,833,126
45,A3,89147,833,126
47,B3,89980,3333,126
47,B3,93313,833,126
47,B3,94146,833,126
48,C4,94979,833,126
47,B3,95812,833,126
45,A3,96645,833,126
40,E3,97478,833,126
45,A3,98311,1666,126
43,G3,99977,833,126
42,F#3,100810,833,126
47,B3,101643,1249,126
45,A3,102892,416,126
43,G3,103308,3331,126
