38,D3,0,500,126
38,D3,500,250,126
38,D3,750,2250,126
38,D3,3000,333,126
40,E3,3333,333,126
41,F3,3666,333,126
45,A3,3999,1000,126
43,G3,4999,125,126
43,G3,5124,2373,126
43,G3,7998,333,126
43,G3,8331,333,126
43,G3,8664,333,126
45,A3,8997,333,126
45,A3,9330,333,126
45,A3,9663,333,126
46,A#3,9996,333,126
46,A#3,10329,333,126
46,A#3,10662,333,126
49,C#4,10995,333,126
50,D4,11328,333,126
52,E4,11661,333,126
45,A3,11994,2250,126
45,A3,14244,250,126
44,G#3,14494,250,126
45,A3,14744,250,126
46,A#3,14994,250,126
47,B3,15244,250,126
48,C4,15494,250,126
49,C#4,15744,250,126
50,D4,15994,500,126
50,D4,16494,250,126
50,D4,16744,2250,126
50,D4,18994,333,126
48,C4,19327,333,126
46,A#3,19660,333,126
45,A3,19993,1000,126
43,G3,20993,2000,126
50,D4,22993,333,126
45,A3,23326,333,126
41,F3,23659,333,126
45,A3,23992,333,126
41,F3,24325,333,126
38,D3,24658,333,126
41,F3,24991,333,126
40,E3,25324,333,126
38,D3,25657,333,126
40,E3,25990,333,126
38,D3,26323,333,126
37,C#3,26656,333,126
38,D3,26989,3000,126
43,G3,29989,500,126
43,G3,30489,250,126
43,G3,30739,250,126
43,G3,30989,333,126
41,F3,31322,333,126
40,E3,31655,333,126
41,F3,31988,500,126
41,F3,32488,250,126
41,F3,32738,250,126
41,F3,32988,333,126
40,E3,33321,333,126
38,D3,33654,333,126
40,E3,33987,250,126
40,E3,34237,750,126
40,E3,34987,375,126
40,E3,35362,125,126
41,F3,35487,375,126
41,F3,35862,125,126
45,A3,35987,2000,126
43,G3,37987,500,126
43,G3,38487,250,126
43,G3,38737,250,126
43,G3,38987,333,126
41,F3,39320,333,126
40,E3,39653,333,126
41,F3,39986,500,126
41,F3,40486,250,126
41,F3,40736,250,126
41,F3,40986,333,126
40,E3,41319,333,126
38,D3,41652,333,126
40,E3,41985,333,126
40,E3,42318,333,126
40,E3,42651,333,126
41,F3,42984,333,126
41,F3,43317,333,126
41,F3,43650,333,126
40,E3,43983,2000,126
38,D3,45983,500,126
38,D3,46483,250,126
38,D3,46733,2250,126
38,D3,48983,333,126
40,E3,49316,333,126
41,F3,49649,333,126
45,A3,49982,1000,126
43,G3,50982,125,126
43,G3,51107,2373,126
43,G3,53981,333,126
43,G3,54314,333,126
43,G3,54647,333,126
45,A3,54980,333,126
45,A3,55313,333,126
45,A3,55646,333,126
46,A#3,55979,333,126
46,A#3,56312,333,126
46,A#3,56645,333,126
49,C#4,56978,333,126
50,D4,57311,333,126
52,E4,57644,333,126
45,A3,57977,2250,126
45,A3,60227,250,126
44,G#3,60477,250,126
45,A3,60727,250,126
46,A#3,60977,250,126
47,B3,61227,250,126
48,C4,61477,250,126
49,C#4,61727,250,126
50,D4,61977,500,126
50,D4,62477,250,126
50,D4,62727,2250,126
50,D4,64977,333,126
48,C4,65310,333,126
46,A#3,65643,333,126
45,A3,65976,1000,126
43,G3,66976,2000,126
50,D4,68976,333,126
45,A3,69309,333,126
41,F3,69642,333,126
45,A3,69975,333,126
41,F3,70308,333,126
38,D3,70641,333,126
41,F3,70974,333,126
40,E3,71307,333,126
38,D3,71640,333,126
40,E3,71973,333,126
38,D3,72306,333,126
37,C#3,72639,333,126
38,D3,72972,2998,126
--end--
